time,open,high,low,close,ema25,ema50,MA200,MA50,MA200,MA50,Volume,RSI,RSI-based MA,Upper Bollinger Band,Histogram,MACD,Signal,EPS Estimate FQ,EPS Estimate FY,Revenue Estimate FQ,Revenue Estimate FY
1746628200,131.75,134.412,130.42,133.081,129.089,126.427,119.773,126.427,119.773,126.427,2796667,36.161,50,,-0.293,-0.503,-3.926,2.0,5,15000000000,70000000000
1746714600,129.978,132.603,128.665,131.291,127.352,124.726,118.161,124.726,118.161,124.726,2324740,32.768,50,,-0.626,0.346,4.851,2.0,5,15000000000,70000000000
1746801000,131.342,133.996,130.015,132.669,128.689,126.035,119.402,126.035,119.402,126.035,1803895,55.979,50,,0.471,-1.339,4.344,2.0,5,15000000000,70000000000
1747060200,130.675,133.315,129.355,131.995,128.035,125.395,118.796,125.395,118.796,125.395,4570668,61.271,50,,0.254,1.658,-1.579,2.0,5,15000000000,70000000000
1747146600,128.723,131.323,127.422,130.023,126.122,123.522,117.021,123.522,117.021,123.522,4978552,45.018,50,,0.954,3.853,2.116,2.0,5,15000000000,70000000000
1747233000,130.464,133.1,129.147,131.782,127.829,125.193,118.604,125.193,118.604,125.193,1261636,39.879,50,,0.696,-1.729,-0.97,2.0,5,15000000000,70000000000
1747319400,129.826,132.449,128.515,131.138,127.204,124.581,118.024,124.581,118.024,124.581,1207422,39.27,50,,-0.419,0.685,-3.047,2.0,5,15000000000,70000000000
1747405800,132.551,135.228,131.212,133.89,129.873,127.195,120.501,127.195,120.501,127.195,1934320,44.755,50,,0.781,-3.591,-2.719,2.0,5,15000000000,70000000000
1747665000,131.633,134.293,130.304,132.963,128.974,126.315,119.667,126.315,119.667,126.315,3142007,50.371,50,,0.779,1.003,3.634,2.0,5,15000000000,70000000000
1747751400,133.364,136.059,132.017,134.711,130.67,127.976,121.24,127.976,121.24,127.976,4618493,64.859,50,,0.162,-0.25,0.125,2.0,5,15000000000,70000000000
1747837800,132.689,135.37,131.349,134.029,130.008,127.328,120.626,127.328,120.626,127.328,2816558,62.179,50,,-0.446,-2.711,-3.577,2.0,5,15000000000,70000000000
1747924200,134.34,137.054,132.983,135.697,131.626,128.912,122.128,128.912,122.128,128.912,1088917,36.544,50,,-0.274,-4.507,-1.397,2.0,5,15000000000,70000000000
1748010600,135.094,137.823,133.729,136.458,132.364,129.635,122.812,129.635,122.812,129.635,3843630,57.844,50,,-0.577,-0.587,1.56,2.0,5,15000000000,70000000000
1748269800,135.805,138.549,134.434,137.177,133.062,130.318,123.459,130.318,123.459,130.318,1692071,53.005,50,,0.676,1.706,4.853,2.0,5,15000000000,70000000000
1748356200,133.192,135.882,131.846,134.537,130.501,127.81,121.083,127.81,121.083,127.81,2325778,65.586,50,,0.104,4.013,3.533,2.0,5,15000000000,70000000000
1748442600,133.325,136.018,131.978,134.671,130.631,127.938,121.204,127.938,121.204,127.938,2465923,35.421,50,,-0.863,-1.812,2.415,2.0,5,15000000000,70000000000
1748529000,133.834,136.538,132.482,135.186,131.13,128.427,121.667,128.427,121.667,128.427,2306786,54.204,50,,0.781,0.729,-0.191,2.0,5,15000000000,70000000000
1748615400,133.493,136.19,132.145,134.842,130.796,128.099,121.357,128.099,121.357,128.099,1299853,40.483,50,,0.982,1.458,-1.77,2.0,5,15000000000,70000000000
1748874600,136.373,139.128,134.995,137.75,133.618,130.863,123.975,130.863,123.975,130.863,4810390,43.099,50,,-0.374,3.342,-2.476,2.0,5,15000000000,70000000000
1748961000,135.399,138.134,134.031,136.767,132.664,129.928,123.09,129.928,123.09,129.928,3045076,46.638,50,,-0.976,-3.376,-2.092,2.0,5,15000000000,70000000000
1749047400,133.35,136.043,132.003,134.696,130.656,127.962,121.227,127.962,121.227,127.962,2806154,67.089,50,,-0.565,-1.435,1.541,2.0,5,15000000000,70000000000
1749133800,133.85,136.554,132.498,135.202,131.146,128.442,121.682,128.442,121.682,128.442,3416051,41.252,50,,-0.488,-3.276,-3.572,2.0,5,15000000000,70000000000
1749220200,131.705,134.365,130.374,133.035,129.044,126.383,119.732,126.383,119.732,126.383,2496781,50.893,50,,0.134,3.74,-1.042,2.0,5,15000000000,70000000000
1749479400,131.556,134.213,130.227,132.885,128.898,126.24,119.596,126.24,119.596,126.24,4492405,49.246,50,,0.396,-4.622,1.397,2.0,5,15000000000,70000000000
1749565800,129.361,131.974,128.054,130.668,126.748,124.134,117.601,124.134,117.601,124.134,1295787,31.541,50,,0.014,0.7,1.996,2.0,5,15000000000,70000000000
1749652200,131.756,134.418,130.425,133.087,129.094,126.433,119.778,126.433,119.778,126.433,4334871,36.818,50,,0.416,-1.023,-1.14,2.0,5,15000000000,70000000000
1749738600,133.13,135.82,131.785,134.475,130.441,127.751,121.027,127.751,121.027,127.751,4484283,59.684,50,,-0.669,0.887,-4.484,2.0,5,15000000000,70000000000
1749825000,134.526,137.244,133.167,135.885,131.809,129.091,122.297,129.091,122.297,129.091,4446075,44.116,50,,-0.525,1.449,0.467,2.0,5,15000000000,70000000000
1750084200,136.646,139.406,135.266,138.026,133.885,131.125,124.224,131.125,124.224,131.125,2853302,60.32,50,,-0.286,-3.386,-0.578,2.0,5,15000000000,70000000000
1750170600,138.693,141.495,137.292,140.094,135.891,133.09,126.085,133.09,126.085,133.09,2527019,52.694,50,,0.94,-3.266,-0.096,2.0,5,15000000000,70000000000
1750257000,135.968,138.715,134.595,137.342,133.221,130.475,123.607,130.475,123.607,130.475,1981326,65.377,50,,0.219,-0.559,-3.365,2.0,5,15000000000,70000000000
1750343400,134.439,137.155,133.081,135.797,131.723,129.007,122.217,129.007,122.217,129.007,2679066,69.744,50,,-0.753,-2.379,4.914,2.0,5,15000000000,70000000000
1750429800,133.613,136.312,132.263,134.963,130.914,128.215,121.466,128.215,121.466,128.215,1756982,62.218,50,,0.483,0.303,-2.657,2.0,5,15000000000,70000000000
1750689000,134.906,137.631,133.543,136.269,132.181,129.455,122.642,129.455,122.642,129.455,2963228,48.319,50,,0.104,-3.302,1.156,2.0,5,15000000000,70000000000
1750775400,137.62,140.4,136.23,139.01,134.84,132.06,125.109,132.06,125.109,132.06,3483194,63.706,50,,-0.587,1.735,1.822,2.0,5,15000000000,70000000000
1750861800,139.569,142.389,138.159,140.979,136.75,133.93,126.881,133.93,126.881,133.93,2428018,34.762,50,,-0.24,1.547,2.346,2.0,5,15000000000,70000000000
1750948200,140.401,143.238,138.983,141.819,137.565,134.728,127.637,134.728,127.637,134.728,2843659,47.976,50,,0.066,-1.362,-2.936,2.0,5,15000000000,70000000000
1751034600,138.095,140.885,136.701,139.49,135.306,132.516,125.541,132.516,125.541,132.516,1450119,33.892,50,,-0.225,-0.566,-3.18,2.2,5,16000000000,70000000000
1751293800,137.937,140.724,136.544,139.331,135.151,132.364,125.398,132.364,125.398,132.364,4577298,53.743,50,,0.174,4.469,0.904,2.2,5,16000000000,70000000000
1751380200,138.008,140.796,136.614,139.402,135.22,132.431,125.461,132.431,125.461,132.431,2219410,66.506,50,,0.552,-3.265,0.979,2.2,5,16000000000,70000000000
1751466600,136.293,139.046,134.916,137.67,133.54,130.786,123.903,130.786,123.903,130.786,4253607,31.102,50,,-0.879,1.717,4.754,2.2,5,16000000000,70000000000
1751553000,136.716,139.478,135.335,138.097,133.954,131.192,124.287,131.192,124.287,131.192,2869229,63.991,50,,-0.117,3.889,-3.984,2.2,5,16000000000,70000000000
1751639400,134.291,137.004,132.934,135.647,131.578,128.865,122.082,128.865,122.082,128.865,2964143,41.128,50,,-0.181,-1.687,-4.04,2.2,5,16000000000,70000000000
1751898600,133.868,136.572,132.516,135.22,131.164,128.459,121.698,128.459,121.698,128.459,4631374,47.088,50,,0.776,2.41,-0.222,2.2,5,16000000000,70000000000
1751985000,132.028,134.695,130.694,133.362,129.361,126.694,120.026,126.694,120.026,126.694,1612179,43.998,50,,-0.726,-3.065,2.871,2.2,5,16000000000,70000000000
1752071400,134.841,137.565,133.479,136.203,132.117,129.393,122.583,129.393,122.583,129.393,4720434,48.16,50,,0.754,-3.966,-3.97,2.2,5,16000000000,70000000000
1752157800,132.442,135.118,131.104,133.78,129.767,127.091,120.402,127.091,120.402,127.091,1636290,69.574,50,,0.12,4.376,-1.02,2.2,5,16000000000,70000000000
1752244200,131.949,134.615,130.616,133.282,129.283,126.618,119.954,126.618,119.954,126.618,4006218,47.815,50,,0.482,-1.969,0.812,2.2,5,16000000000,70000000000
1752503400,131.046,133.693,129.722,132.369,128.398,125.751,119.132,125.751,119.132,125.751,4158288,41.585,50,,-0.799,-3.203,-3.467,2.2,5,16000000000,70000000000
1752589800,129.005,131.611,127.702,130.308,126.399,123.793,117.277,123.793,117.277,123.793,1517515,51.446,50,,-0.367,3.241,4.515,2.2,5,16000000000,70000000000
1752676200,129.454,132.069,128.146,130.761,126.839,124.223,117.685,124.223,117.685,124.223,3665463,43.641,50,,0.163,0.624,2.991,2.2,5,16000000000,70000000000
1752762600,128.623,131.221,127.323,129.922,126.024,123.426,116.93,123.426,116.93,123.426,3898320,45.766,50,,0.073,-2.819,-2.59,2.2,5,16000000000,70000000000
1752849000,127.131,129.7,125.847,128.416,124.563,121.995,115.574,121.995,115.574,121.995,3493463,67.339,50,,-0.897,-1.791,1.197,2.2,5,16000000000,70000000000
1753108200,124.917,127.441,123.656,126.179,122.394,119.87,113.561,119.87,113.561,119.87,2760559,67.705,50,,-0.311,-1.384,0.953,2.2,5,16000000000,70000000000
1753194600,125.885,128.428,124.614,127.157,123.342,120.799,114.441,120.799,114.441,120.799,2714793,38.364,50,,0.805,4.931,4.071,2.2,5,16000000000,70000000000
1753281000,125.025,127.551,123.762,126.288,122.499,119.974,113.659,119.974,113.659,119.974,3930175,45.383,50,,0.547,-4.916,1.513,2.2,5,16000000000,70000000000
1753367400,127.61,130.188,126.321,128.899,125.032,122.454,116.009,122.454,116.009,122.454,2468674,54.169,50,,0.56,3.398,-2.778,2.2,5,16000000000,70000000000
1753453800,125.411,127.944,124.144,126.677,122.877,120.344,114.01,120.344,114.01,120.344,3564223,42.81,50,,-0.592,3.713,-4.043,2.2,5,16000000000,70000000000
1753713000,122.923,125.407,121.682,124.165,120.44,117.957,111.748,117.957,111.748,117.957,2472407,33.73,50,,-0.184,-3.468,0.336,2.2,5,16000000000,70000000000
1753799400,124.248,126.758,122.993,125.503,121.738,119.228,112.953,119.228,112.953,119.228,1752452,60.139,50,,-0.711,-0.63,0.422,2.2,5,16000000000,70000000000
1753885800,125.091,127.618,123.827,126.355,122.564,120.037,113.719,120.037,113.719,120.037,3939546,50.917,50,,-0.446,4.378,-3.061,2.2,5,16000000000,70000000000
1753972200,123.455,125.949,122.208,124.702,120.961,118.467,112.232,118.467,112.232,118.467,3255876,36.421,50,,0.936,-3.802,0.85,2.2,5,16000000000,70000000000
1754058600,121.659,124.117,120.43,122.888,119.201,116.744,110.599,116.744,110.599,116.744,1561194,63.987,50,,0.213,2.326,1.81,2.2,5,16000000000,70000000000
1754317800,122.264,124.734,121.029,123.499,119.795,117.325,111.15,117.325,111.15,117.325,1086949,44.345,50,,-0.652,-2.65,-0.03,2.2,5,16000000000,70000000000
1754404200,122.329,124.8,121.093,123.564,119.858,117.386,111.208,117.386,111.208,117.386,4869716,56.055,50,,-0.733,-0.311,4.958,2.2,5,16000000000,70000000000
1754490600,120.956,123.4,119.734,122.178,118.513,116.069,109.96,116.069,109.96,116.069,3972999,35.515,50,,0.787,-1.515,-4.351,2.2,5,16000000000,70000000000
1754577000,120.951,123.395,119.729,122.173,118.508,116.064,109.956,116.064,109.956,116.064,3218942,48.471,50,,-0.606,-2.591,1.892,2.2,5,16000000000,70000000000
1754663400,122.581,125.058,121.343,123.82,120.105,117.629,111.438,117.629,111.438,117.629,4030252,57.888,50,,-0.916,3.197,-3.106,2.2,5,16000000000,70000000000
1754922600,124.235,126.744,122.98,125.49,121.725,119.215,112.941,119.215,112.941,119.215,4411726,62.13,50,,0.714,3.67,-1.681,2.2,5,16000000000,70000000000
1755009000,124.074,126.58,122.821,125.327,121.567,119.061,112.794,119.061,112.794,119.061,4902490,69.762,50,,0.045,1.52,1.671,2.2,5,16000000000,70000000000
1755095400,122.336,124.808,121.1,123.572,119.865,117.393,111.215,117.393,111.215,117.393,2558022,55.922,50,,0.865,-1.163,-0.638,2.2,5,16000000000,70000000000
1755181800,124.852,127.374,123.591,126.113,122.329,119.807,113.502,119.807,113.502,119.807,4870792,38.238,50,,-0.869,-2.62,-4.792,2.2,5,16000000000,70000000000
1755268200,125.865,128.408,124.594,127.137,123.322,120.78,114.423,120.78,114.423,120.78,2915794,61.38,50,,-0.118,-4.046,-3.277,2.2,5,16000000000,70000000000
1755527400,127.685,130.265,126.396,128.975,125.106,122.526,116.078,122.526,116.078,122.526,3211553,30.303,50,,-0.14,2.857,-0.846,2.2,5,16000000000,70000000000
1755613800,129.742,132.363,128.432,131.053,127.121,124.5,117.948,124.5,117.948,124.5,3915895,60.865,50,,-0.251,-0.853,-1.582,2.2,5,16000000000,70000000000
1755700200,131.221,133.872,129.895,132.546,128.57,125.919,119.292,125.919,119.292,125.919,3123640,48.179,50,,0.377,0.232,0.847,2.2,5,16000000000,70000000000
1755786600,130.522,133.159,129.203,131.84,127.885,125.248,118.656,125.248,118.656,125.248,4528214,64.475,50,,0.271,-3.755,4.508,2.2,5,16000000000,70000000000
1755873000,132.325,134.999,130.989,133.662,129.652,126.979,120.296,126.979,120.296,126.979,2532698,35.197,50,,-0.424,-0.276,-4.732,2.2,5,16000000000,70000000000
1756132200,130.052,132.679,128.738,131.366,127.425,124.797,118.229,124.797,118.229,124.797,4340387,69.184,50,,0.179,-4.081,0.441,2.2,5,16000000000,70000000000
1756218600,130.189,132.819,128.874,131.504,127.559,124.929,118.354,124.929,118.354,124.929,1539860,51.547,50,,0.348,4.443,1.432,2.2,5,16000000000,70000000000
1756305000,130.565,133.202,129.246,131.884,127.927,125.289,118.695,125.289,118.695,125.289,2720176,39.672,50,,0.996,-1.201,3.325,2.2,5,16000000000,70000000000
1756391400,129.693,132.313,128.383,131.003,127.073,124.453,117.903,124.453,117.903,124.453,1489847,32.69,50,,0.184,3.66,-1.307,2.2,5,16000000000,70000000000
1756477800,127.623,130.201,126.334,128.912,125.045,122.467,116.021,122.467,116.021,122.467,1443389,65.321,50,,-0.608,1.896,0.909,2.2,5,16000000000,70000000000
1756737000,125.09,127.617,123.826,126.353,122.563,120.036,113.718,120.036,113.718,120.036,2811261,66.448,50,,-0.531,-1.926,1.114,2.2,5,16000000000,70000000000
1756823400,125.601,128.138,124.332,126.87,123.064,120.526,114.183,120.526,114.183,120.526,3350832,41.929,50,,0.256,1.702,-4.71,2.2,5,16000000000,70000000000
1756909800,127.884,130.467,126.592,129.176,125.3,122.717,116.258,122.717,116.258,122.717,3006272,47.515,50,,-0.463,4.958,-1.784,2.2,5,16000000000,70000000000
1756996200,130.542,133.179,129.223,131.86,127.904,125.267,118.674,125.267,118.674,125.267,3003660,47.665,50,,-0.891,0.137,2.452,2.2,5,16000000000,70000000000
1757082600,130.332,132.965,129.016,131.649,127.699,125.066,118.484,125.066,118.484,125.066,2240271,53.407,50,,-0.635,0.1,1.587,2.2,5,16000000000,70000000000
1757341800,131.884,134.549,130.552,133.217,129.22,126.556,119.895,126.556,119.895,126.556,3795702,57.703,50,,0.977,0.6,-1.016,2.2,5,16000000000,70000000000
1757428200,133.412,136.107,132.065,134.76,130.717,128.022,121.284,128.022,121.284,128.022,1925616,42.254,50,,-0.874,-3.522,4.727,2.2,5,16000000000,70000000000
1757514600,135.746,138.488,134.375,137.117,133.004,130.261,123.406,130.261,123.406,130.261,4468831,44.384,50,,0.691,-1.907,4.842,2.2,5,16000000000,70000000000
1757601000,138.044,140.833,136.65,139.439,135.255,132.467,125.495,132.467,125.495,132.467,1581072,34.273,50,,0.996,4.988,3.509,2.2,5,16000000000,70000000000
1757687400,137.868,140.653,136.475,139.26,135.082,132.297,125.334,132.297,125.334,132.297,4060335,52.789,50,,-0.349,-1.287,2.11,2.2,5,16000000000,70000000000
1757946600,135.195,137.926,133.829,136.561,132.464,129.733,122.905,129.733,122.905,129.733,1845162,60.785,50,,0.245,-4.352,-0.38,2.2,5,16000000000,70000000000
1758033000,132.559,135.237,131.22,133.898,129.881,127.203,120.508,127.203,120.508,127.203,2115265,58.995,50,,0.004,-4.783,-0.986,2.2,5,16000000000,70000000000
1758119400,130.453,133.088,129.135,131.771,127.818,125.182,118.594,125.182,118.594,125.182,2351585,54.218,50,,0.275,1.883,4.279,2.2,5,16000000000,70000000000
1758205800,130.295,132.927,128.979,131.611,127.663,125.031,118.45,125.031,118.45,125.031,3562729,49.934,50,,-0.313,3.738,-4.563,2.2,5,16000000000,70000000000
1758292200,128.617,131.216,127.318,129.916,126.019,123.421,116.925,123.421,116.925,123.421,3588462,34.653,50,,-0.915,0.551,-1.949,2.4,5,17000000000,70000000000
1758551400,130.284,132.916,128.968,131.6,127.652,125.02,118.44,125.02,118.44,125.02,1679056,51.332,50,,-0.544,-2.827,0.037,2.4,5,17000000000,70000000000
1758637800,132.593,135.271,131.253,133.932,129.914,127.235,120.539,127.235,120.539,127.235,4524775,52.509,50,,-0.466,-3.653,0.777,2.4,5,17000000000,70000000000
1758724200,131.323,133.976,129.996,132.649,128.67,126.017,119.384,126.017,119.384,126.017,4590704,53.84,50,,-0.886,4.917,-0.681,2.4,5,17000000000,70000000000
1758810600,134.019,136.727,132.665,135.373,131.312,128.604,121.836,128.604,121.836,128.604,4537719,48.985,50,,-0.127,3.091,-3.147,2.4,5,17000000000,70000000000
1758897000,135.661,138.401,134.29,137.031,132.92,130.179,123.328,130.179,123.328,130.179,1142802,67.24,50,,0.962,2.574,4.534,2.4,5,17000000000,70000000000
1759156200,135.309,138.043,133.943,136.676,132.576,129.842,123.009,129.842,123.009,129.842,4945712,44.199,50,,0.822,4.904,2.892,2.4,5,17000000000,70000000000
1759242600,133.907,136.612,132.555,135.26,131.202,128.497,121.734,128.497,121.734,128.497,4952553,32.374,50,,-0.866,-0.535,3.142,2.4,5,17000000000,70000000000
1759329000,132.461,135.137,131.123,133.799,129.785,127.109,120.419,127.109,120.419,127.109,1650074,57.637,50,,0.959,0.21,-3.928,2.4,5,17000000000,70000000000
1759415400,133.621,136.321,132.271,134.971,130.922,128.222,121.474,128.222,121.474,128.222,4768818,67.189,50,,0.224,-0.278,-2.375,2.4,5,17000000000,70000000000
1759501800,135.399,138.135,134.032,136.767,132.664,129.929,123.09,129.929,123.09,129.929,2221239,69.843,50,,0.796,2.982,1.895,2.4,5,17000000000,70000000000
1759761000,134.855,137.58,133.493,136.218,132.131,129.407,122.596,129.407,122.596,129.407,1146818,61.5,50,,-0.235,0.353,-4.757,2.4,5,17000000000,70000000000
1759847400,133.47,136.166,132.122,134.818,130.774,128.077,121.336,128.077,121.336,128.077,3068688,55.817,50,,0.772,2.013,-0.638,2.4,5,17000000000,70000000000
1759933800,133.693,136.394,132.343,135.044,130.992,128.292,121.539,128.292,121.539,128.292,1412540,39.953,50,,-0.017,-3.841,-0.035,2.4,5,17000000000,70000000000
1760020200,134.988,137.715,133.625,136.352,132.261,129.534,122.717,129.534,122.717,129.534,4952872,53.79,50,,0.788,-0.668,0.536,2.4,5,17000000000,70000000000
1760106600,134.68,137.401,133.32,136.041,131.959,129.239,122.437,129.239,122.437,129.239,4166170,30.953,50,,-0.201,3.688,-0.742,2.4,5,17000000000,70000000000
1760365800,132.33,135.003,130.993,133.666,129.656,126.983,120.3,126.983,120.3,126.983,2630051,54.65,50,,0.277,-2.984,-2.286,2.4,5,17000000000,70000000000
1760452200,132.992,135.679,131.649,134.336,130.306,127.619,120.902,127.619,120.902,127.619,2108888,50.349,50,,0.534,-1.742,4.435,2.4,5,17000000000,70000000000
1760538600,133.467,136.164,132.119,134.816,130.771,128.075,121.334,128.075,121.334,128.075,3256073,61.284,50,,0.887,4.021,-4.755,2.4,5,17000000000,70000000000
1760625000,134.504,137.221,133.145,135.862,131.786,129.069,122.276,129.069,122.276,129.069,4818573,33.882,50,,-0.258,-2.351,-4.053,2.4,5,17000000000,70000000000
1760711400,132.599,135.277,131.259,133.938,129.92,127.241,120.544,127.241,120.544,127.241,1355132,46.254,50,,0.942,-4.721,0.827,2.4,5,17000000000,70000000000
1760970600,130.67,133.31,129.351,131.99,128.031,125.391,118.791,125.391,118.791,125.391,4213419,52.403,50,,-0.217,3.016,2.716,2.4,5,17000000000,70000000000
1761057000,130.853,133.496,129.531,132.174,128.209,125.566,118.957,125.566,118.957,125.566,2577007,62.129,50,,-0.179,-4.16,1.728,2.4,5,17000000000,70000000000
1761143400,133.188,135.879,131.843,134.533,130.497,127.807,121.08,127.807,121.08,127.807,1351430,41.744,50,,-0.921,2.694,-4.316,2.4,5,17000000000,70000000000
1761229800,135.155,137.885,133.789,136.52,132.424,129.694,122.868,129.694,122.868,129.694,3452372,42.268,50,,-0.384,0.375,1.207,2.4,5,17000000000,70000000000
1761316200,137.279,140.052,135.892,138.666,134.506,131.732,124.799,131.732,124.799,131.732,4591292,60.747,50,,0.776,-1.448,0.262,2.4,5,17000000000,70000000000
1761575400,136.421,139.177,135.043,137.799,133.665,130.909,124.019,130.909,124.019,130.909,1975909,69.531,50,,0.269,2.015,-1.892,2.4,5,17000000000,70000000000
1761661800,139.379,142.195,137.971,140.787,136.563,133.748,126.708,133.748,126.708,133.748,4487360,51.452,50,,0.428,0.878,1.567,2.4,5,17000000000,70000000000
1761748200,138.071,140.86,136.676,139.466,135.282,132.492,125.519,132.492,125.519,132.492,3757543,61.397,50,,-0.705,-2.583,-3.388,2.4,5,17000000000,70000000000
1761834600,136.815,139.579,135.433,138.197,134.051,131.287,124.377,131.287,124.377,131.287,1849664,35.509,50,,0.629,4.65,2.953,2.4,5,17000000000,70000000000
1761921000,138.895,141.7,137.492,140.298,136.089,133.283,126.268,133.283,126.268,133.283,1310459,42.648,50,,0.817,-2.89,-4.613,2.4,5,17000000000,70000000000
1762180200,137.377,140.152,135.989,138.764,134.601,131.826,124.888,131.826,124.888,131.826,4313769,34.505,50,,0.793,2.719,2.214,2.4,5,17000000000,70000000000
1762266600,136.301,139.054,134.924,137.677,133.547,130.793,123.91,130.793,123.91,130.793,4330681,56.068,50,,-0.327,-4.314,3.233,2.4,5,17000000000,70000000000
1762353000,134.26,136.973,132.904,135.617,131.548,128.836,122.055,128.836,122.055,128.836,2944349,58.59,50,,0.112,-4.902,4.53,2.4,5,17000000000,70000000000
1762439400,134.159,136.869,132.804,135.514,131.449,128.738,121.963,128.738,121.963,128.738,3266365,34.388,50,,-0.969,-1.922,0.19,2.4,5,17000000000,70000000000
1762525800,133.133,135.823,131.788,134.478,130.444,127.754,121.03,127.754,121.03,127.754,2291924,40.565,50,,-0.301,-2.125,-4.709,2.4,5,17000000000,70000000000
1762785000,130.529,133.166,129.211,131.848,127.892,125.255,118.663,125.255,118.663,125.255,4275641,64.198,50,,-0.117,-2.937,-1.843,2.4,5,17000000000,70000000000
1762871400,131.547,134.204,130.218,132.875,128.889,126.232,119.588,126.232,119.588,126.232,1479501,39.865,50,,0.74,-3.069,-3.053,2.4,5,17000000000,70000000000
1762957800,133.922,136.627,132.569,135.274,131.216,128.511,121.747,128.511,121.747,128.511,3613811,53.848,50,,0.769,4.741,-0.598,2.4,5,17000000000,70000000000
1763044200,135.341,138.076,133.974,136.709,132.607,129.873,123.038,129.873,123.038,129.873,3346630,39.096,50,,-0.05,3.376,4.495,2.4,5,17000000000,70000000000
1763130600,132.685,135.365,131.345,134.025,130.004,127.324,120.623,127.324,120.623,127.324,1580439,32.508,50,,0.743,-1.797,0.767,2.4,5,17000000000,70000000000
1763389800,132.915,135.6,131.572,134.257,130.23,127.545,120.832,127.545,120.832,127.545,2094565,37.794,50,,-0.984,-2.203,-2.411,2.4,5,17000000000,70000000000
1763476200,133.287,135.979,131.94,134.633,130.594,127.901,121.17,127.901,121.17,127.901,4664848,46.161,50,,0.057,-0.345,-4.115,2.4,5,17000000000,70000000000
1763562600,134.874,137.599,133.512,136.236,132.149,129.425,122.613,129.425,122.613,129.425,3360472,45.759,50,,0.803,-2.917,-4.744,2.4,5,17000000000,70000000000
1763649000,132.469,135.145,131.131,133.807,129.793,127.117,120.427,127.117,120.427,127.117,2330247,35.79,50,,-0.363,-4.591,-0.916,2.4,5,17000000000,70000000000
1763735400,134.464,137.181,133.106,135.822,131.748,129.031,122.24,129.031,122.24,129.031,2991319,63.278,50,,0.758,-4.351,1.891,2.4,5,17000000000,70000000000
1763994600,132.515,135.192,131.177,133.854,129.838,127.161,120.468,127.161,120.468,127.161,2722857,51.837,50,,0.089,0.919,-2.824,2.4,5,17000000000,70000000000
1764081000,131.558,134.216,130.229,132.887,128.9,126.243,119.598,126.243,119.598,126.243,2595041,68.293,50,,0.819,-4.771,0.696,2.4,5,17000000000,70000000000
1764167400,129.981,132.607,128.668,131.294,127.355,124.729,118.164,124.729,118.164,124.729,3184694,59.618,50,,0.774,-2.701,-2.891,2.4,5,17000000000,70000000000
1764253800,128.28,130.872,126.984,129.576,125.689,123.097,116.618,123.097,116.618,123.097,3759351,63.642,50,,0.777,-4.851,3.009,2.4,5,17000000000,70000000000
1764340200,130.233,132.864,128.918,131.549,127.602,124.971,118.394,124.971,118.394,124.971,1166700,58.325,50,,-0.14,4.557,4.418,2.4,5,17000000000,70000000000
1764599400,128.822,131.424,127.52,130.123,126.219,123.617,117.111,123.617,117.111,123.617,2965625,62.494,50,,0.87,4.699,1.626,2.4,5,17000000000,70000000000
1764685800,130.968,133.614,129.645,132.291,128.322,125.676,119.062,125.676,119.062,125.676,1266120,35.084,50,,0.012,-0.064,1.605,2.4,5,17000000000,70000000000
1764772200,130.729,133.37,129.408,132.049,128.088,125.447,118.844,125.447,118.844,125.447,4598915,53.293,50,,0.693,-0.569,4.418,2.4,5,17000000000,70000000000
1764858600,130.068,132.695,128.754,131.382,127.44,124.813,118.243,124.813,118.243,124.813,4364963,52.653,50,,-0.246,1.206,-3.937,2.4,5,17000000000,70000000000
1764945000,131.219,133.87,129.893,132.544,128.568,125.917,119.29,125.917,119.29,125.917,3515910,55.201,50,,-0.311,-4.742,3.753,2.4,5,17000000000,70000000000
1765204200,131.318,133.971,129.991,132.644,128.665,126.012,119.38,126.012,119.38,126.012,4198653,48.412,50,,-0.78,1.48,4.479,2.4,5,17000000000,70000000000
1765290600,129.983,132.609,128.67,131.296,127.357,124.731,118.166,124.731,118.166,124.731,2472802,50.476,50,,0.776,1.768,-2.233,2.4,5,17000000000,70000000000
1765377000,130.601,133.24,129.282,131.92,127.963,125.324,118.728,125.324,118.728,125.324,4218690,54.601,50,,-0.33,0.718,-0.702,2.4,5,17000000000,70000000000
1765463400,129.698,132.319,128.388,131.008,127.078,124.458,117.908,124.458,117.908,124.458,2857126,59.182,50,,-0.021,-1.163,4.604,2.4,5,17000000000,70000000000
1765549800,128.492,131.088,127.194,129.79,125.896,123.3,116.811,123.3,116.811,123.3,2202780,40.391,50,,0.131,-1.754,0.145,2.6,6,18000000000,105000000000
1765809000,126.9,129.463,125.618,128.182,124.336,121.772,115.363,121.772,115.363,121.772,2231489,59.604,50,,-0.659,-1.28,1.367,2.6,6,18000000000,105000000000
1765895400,128.505,131.101,127.207,129.803,125.909,123.313,116.822,123.313,116.822,123.313,2899299,64.63,50,,0.356,1.646,3.464,2.6,6,18000000000,105000000000
1765981800,126.489,129.045,125.212,127.767,123.934,121.379,114.99,121.379,114.99,121.379,3050035,52.501,50,,0.866,-4.66,-4.813,2.6,6,18000000000,105000000000
1766068200,124.153,126.661,122.899,125.407,121.645,119.137,112.866,119.137,112.866,119.137,2304154,37.053,50,,-0.045,2.175,-1.626,2.6,6,18000000000,105000000000
